21/04/26 04:00:25 1011.140549709690688 DEBUG utils.debug_sql (0.002) SELECT @@SQL_AUTO_IS_NULL; args=None
21/04/26 04:00:25 1011.140549709690688 DEBUG utils.debug_sql (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
21/04/26 04:00:25 1011.140549709690688 DEBUG utils.debug_sql (0.006) SHOW FULL TABLES; args=None
21/04/26 04:00:25 1011.140549709690688 DEBUG utils.debug_sql (0.004) SELECT `django_migrations`.`id`, `django_migrations`.`app`, `django_migrations`.`name`, `django_migrations`.`applied` FROM `django_migrations`; args=()
21/04/26 04:00:27 1578.140340002715456 DEBUG utils.debug_sql (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
21/04/26 04:00:27 1578.140340002715456 DEBUG utils.debug_sql (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
21/04/26 04:00:27 1578.140340002715456 DEBUG utils.debug_sql (0.001) SHOW FULL TABLES; args=None
21/04/26 04:00:27 1578.140340002715456 DEBUG utils.debug_sql (0.001) SELECT `django_migrations`.`id`, `django_migrations`.`app`, `django_migrations`.`name`, `django_migrations`.`applied` FROM `django_migrations`; args=()
21/04/26 08:28:35 1578.140339723626240 DEBUG utils.debug_sql (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
21/04/26 08:28:35 1578.140339723626240 DEBUG utils.debug_sql (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
21/04/26 08:28:35 1578.140339723626240 DEBUG utils.debug_sql (0.002) SELECT `wechat_user`.`id`, `wechat_user`.`create_time`, `wechat_user`.`modify_time`, `wechat_user`.`delete_status`, `wechat_user`.`remark`, `wechat_user`.`openid`, `wechat_user`.`unionid`, `wechat_user`.`session_key`, `wechat_user`.`nickname`, `wechat_user`.`gender`, `wechat_user`.`language`, `wechat_user`.`country`, `wechat_user`.`province`, `wechat_user`.`city`, `wechat_user`.`avatarurl`, `wechat_user`.`mobile` FROM `wechat_user` WHERE (NOT `wechat_user`.`delete_status` AND `wechat_user`.`openid` = 'ohDZg5UU8a9LQxuA7-ricSL6SMw8') LIMIT 21; args=('ohDZg5UU8a9LQxuA7-ricSL6SMw8',)
21/04/26 08:28:35 1578.140339723626240 DEBUG utils.debug_sql (0.000) SELECT VERSION(); args=None
21/04/26 08:28:35 1578.140339723626240 DEBUG utils.debug_sql (0.001) INSERT INTO `wechat_user` (`create_time`, `modify_time`, `delete_status`, `remark`, `openid`, `unionid`, `session_key`, `nickname`, `gender`, `language`, `country`, `province`, `city`, `avatarurl`, `mobile`) VALUES ('2021-04-26 00:28:35.826695', '2021-04-26 00:28:35.826761', 0, '', 'ohDZg5UU8a9LQxuA7-ricSL6SMw8', '', '', '', 0, '', '', '', '', '', ''); args=['2021-04-26 00:28:35.826695', '2021-04-26 00:28:35.826761', False, '', 'ohDZg5UU8a9LQxuA7-ricSL6SMw8', '', '', '', 0, '', '', '', '', '', '']
21/04/26 08:28:35 1578.140339723626240 DEBUG utils.debug_sql (0.001) UPDATE `wechat_user` SET `create_time` = '2021-04-26 00:28:35.826695', `modify_time` = '2021-04-26 00:28:35.829928', `session_key` = 'FCr/xTvdb2mAqCRrGMNYkg==' WHERE `wechat_user`.`id` = 191; args=('2021-04-26 00:28:35.826695', '2021-04-26 00:28:35.829928', 'FCr/xTvdb2mAqCRrGMNYkg==', 191)
21/04/26 08:28:35 1578.140339723626240 DEBUG utils.debug_sql (0.000) SELECT `wechat_user`.`id`, `wechat_user`.`create_time`, `wechat_user`.`modify_time`, `wechat_user`.`delete_status`, `wechat_user`.`remark`, `wechat_user`.`openid`, `wechat_user`.`unionid`, `wechat_user`.`session_key`, `wechat_user`.`nickname`, `wechat_user`.`gender`, `wechat_user`.`language`, `wechat_user`.`country`, `wechat_user`.`province`, `wechat_user`.`city`, `wechat_user`.`avatarurl`, `wechat_user`.`mobile` FROM `wechat_user` WHERE (NOT `wechat_user`.`delete_status` AND `wechat_user`.`openid` IN ('ohDZg5UU8a9LQxuA7-ricSL6SMw8')); args=('ohDZg5UU8a9LQxuA7-ricSL6SMw8',)
21/04/26 08:28:36 1578.140339723626240 DEBUG utils.debug_sql (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
21/04/26 08:28:36 1578.140339723626240 DEBUG utils.debug_sql (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
21/04/26 08:28:36 1578.140339723626240 DEBUG utils.debug_sql (0.001) SELECT `wechat_user`.`id`, `wechat_user`.`create_time`, `wechat_user`.`modify_time`, `wechat_user`.`delete_status`, `wechat_user`.`remark`, `wechat_user`.`openid`, `wechat_user`.`unionid`, `wechat_user`.`session_key`, `wechat_user`.`nickname`, `wechat_user`.`gender`, `wechat_user`.`language`, `wechat_user`.`country`, `wechat_user`.`province`, `wechat_user`.`city`, `wechat_user`.`avatarurl`, `wechat_user`.`mobile` FROM `wechat_user` WHERE (NOT `wechat_user`.`delete_status` AND `wechat_user`.`id` IN (191)); args=(191,)
21/04/26 08:28:36 1578.140339723626240 DEBUG utils.debug_sql (0.001) SELECT `meetings_room`.`id`, `meetings_room`.`create_time`, `meetings_room`.`modify_time`, `meetings_room`.`delete_status`, `meetings_room`.`remark`, `meetings_room`.`name`, `meetings_room`.`description`, `meetings_room`.`create_user_id`, `meetings_room`.`qr_code`, `meetings_room`.`create_user_manager` FROM `meetings_room` WHERE (NOT `meetings_room`.`delete_status` AND `meetings_room`.`create_user_id` = 191); args=(191,)
21/04/26 08:28:37 1578.140339734116096 DEBUG utils.debug_sql (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
21/04/26 08:28:37 1578.140339734116096 DEBUG utils.debug_sql (0.002) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
21/04/26 08:28:37 1578.140339734116096 DEBUG utils.debug_sql (0.001) SELECT `wechat_user`.`id`, `wechat_user`.`create_time`, `wechat_user`.`modify_time`, `wechat_user`.`delete_status`, `wechat_user`.`remark`, `wechat_user`.`openid`, `wechat_user`.`unionid`, `wechat_user`.`session_key`, `wechat_user`.`nickname`, `wechat_user`.`gender`, `wechat_user`.`language`, `wechat_user`.`country`, `wechat_user`.`province`, `wechat_user`.`city`, `wechat_user`.`avatarurl`, `wechat_user`.`mobile` FROM `wechat_user` WHERE (NOT `wechat_user`.`delete_status` AND `wechat_user`.`openid` = 'ohDZg5UU8a9LQxuA7-ricSL6SMw8') LIMIT 21; args=('ohDZg5UU8a9LQxuA7-ricSL6SMw8',)
21/04/26 08:28:37 1578.140339723626240 DEBUG utils.debug_sql (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
21/04/26 08:28:37 1578.140339723626240 DEBUG utils.debug_sql (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
21/04/26 08:28:37 1578.140339723626240 DEBUG utils.debug_sql (0.001) SELECT `meetings_room`.`id`, `meetings_room`.`create_time`, `meetings_room`.`modify_time`, `meetings_room`.`delete_status`, `meetings_room`.`remark`, `meetings_room`.`name`, `meetings_room`.`description`, `meetings_room`.`create_user_id`, `meetings_room`.`qr_code`, `meetings_room`.`create_user_manager` FROM `meetings_room` INNER JOIN `meetings_userfollowroom` ON (`meetings_room`.`id` = `meetings_userfollowroom`.`room_id`) WHERE (NOT `meetings_room`.`delete_status` AND NOT `meetings_userfollowroom`.`delete_status` AND `meetings_userfollowroom`.`user_id` = 191); args=(191,)
21/04/26 08:28:37 1578.140339734116096 DEBUG utils.debug_sql (0.004) UPDATE `wechat_user` SET `modify_time` = '2021-04-26 00:28:37.214078', `session_key` = 'FCr/xTvdb2mAqCRrGMNYkg==' WHERE `wechat_user`.`id` = 191; args=('2021-04-26 00:28:37.214078', 'FCr/xTvdb2mAqCRrGMNYkg==', 191)
21/04/26 08:28:37 1578.140339734116096 DEBUG utils.debug_sql (0.000) SELECT `wechat_user`.`id`, `wechat_user`.`create_time`, `wechat_user`.`modify_time`, `wechat_user`.`delete_status`, `wechat_user`.`remark`, `wechat_user`.`openid`, `wechat_user`.`unionid`, `wechat_user`.`session_key`, `wechat_user`.`nickname`, `wechat_user`.`gender`, `wechat_user`.`language`, `wechat_user`.`country`, `wechat_user`.`province`, `wechat_user`.`city`, `wechat_user`.`avatarurl`, `wechat_user`.`mobile` FROM `wechat_user` WHERE (NOT `wechat_user`.`delete_status` AND `wechat_user`.`openid` IN ('ohDZg5UU8a9LQxuA7-ricSL6SMw8')); args=('ohDZg5UU8a9LQxuA7-ricSL6SMw8',)
21/04/26 08:28:39 1578.140339734116096 DEBUG utils.debug_sql (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
21/04/26 08:28:39 1578.140339734116096 DEBUG utils.debug_sql (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
21/04/26 08:28:39 1578.140339734116096 DEBUG utils.debug_sql (0.001) SELECT `wechat_user`.`id`, `wechat_user`.`create_time`, `wechat_user`.`modify_time`, `wechat_user`.`delete_status`, `wechat_user`.`remark`, `wechat_user`.`openid`, `wechat_user`.`unionid`, `wechat_user`.`session_key`, `wechat_user`.`nickname`, `wechat_user`.`gender`, `wechat_user`.`language`, `wechat_user`.`country`, `wechat_user`.`province`, `wechat_user`.`city`, `wechat_user`.`avatarurl`, `wechat_user`.`mobile` FROM `wechat_user` WHERE (NOT `wechat_user`.`delete_status` AND `wechat_user`.`id` IN (191)); args=(191,)
