21/06/03 04:00:24 1005.139630434473792 DEBUG utils.debug_sql (0.002) SELECT @@SQL_AUTO_IS_NULL; args=None
21/06/03 04:00:24 1005.139630434473792 DEBUG utils.debug_sql (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
21/06/03 04:00:24 1005.139630434473792 DEBUG utils.debug_sql (0.005) SHOW FULL TABLES; args=None
21/06/03 04:00:24 1005.139630434473792 DEBUG utils.debug_sql (0.005) SELECT `django_migrations`.`id`, `django_migrations`.`app`, `django_migrations`.`name`, `django_migrations`.`applied` FROM `django_migrations`; args=()
21/06/03 04:00:26 1521.140143191488320 DEBUG utils.debug_sql (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
21/06/03 04:00:26 1521.140143191488320 DEBUG utils.debug_sql (0.004) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
21/06/03 04:00:26 1521.140143191488320 DEBUG utils.debug_sql (0.001) SHOW FULL TABLES; args=None
21/06/03 04:00:26 1521.140143191488320 DEBUG utils.debug_sql (0.001) SELECT `django_migrations`.`id`, `django_migrations`.`app`, `django_migrations`.`name`, `django_migrations`.`applied` FROM `django_migrations`; args=()
21/06/03 14:38:35 1521.140142999635712 DEBUG utils.debug_sql (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
21/06/03 14:38:35 1521.140142999635712 DEBUG utils.debug_sql (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
21/06/03 14:38:35 1521.140142999635712 DEBUG utils.debug_sql (0.003) SELECT `wechat_user`.`id`, `wechat_user`.`create_time`, `wechat_user`.`modify_time`, `wechat_user`.`delete_status`, `wechat_user`.`remark`, `wechat_user`.`openid`, `wechat_user`.`unionid`, `wechat_user`.`session_key`, `wechat_user`.`nickname`, `wechat_user`.`gender`, `wechat_user`.`language`, `wechat_user`.`country`, `wechat_user`.`province`, `wechat_user`.`city`, `wechat_user`.`avatarurl`, `wechat_user`.`mobile` FROM `wechat_user` WHERE (NOT `wechat_user`.`delete_status` AND `wechat_user`.`openid` = 'ohDZg5S9tSqoN8-5s74B8cGRoKdg') LIMIT 21; args=('ohDZg5S9tSqoN8-5s74B8cGRoKdg',)
21/06/03 14:38:35 1521.140142999635712 DEBUG utils.debug_sql (0.003) UPDATE `wechat_user` SET `modify_time` = '2021-06-03 06:38:35.207047', `session_key` = 'nsB1ZzewWZmHqBzbQDS9Ag==' WHERE `wechat_user`.`id` = 32; args=('2021-06-03 06:38:35.207047', 'nsB1ZzewWZmHqBzbQDS9Ag==', 32)
21/06/03 14:38:35 1521.140142999635712 DEBUG utils.debug_sql (0.000) SELECT `wechat_user`.`id`, `wechat_user`.`create_time`, `wechat_user`.`modify_time`, `wechat_user`.`delete_status`, `wechat_user`.`remark`, `wechat_user`.`openid`, `wechat_user`.`unionid`, `wechat_user`.`session_key`, `wechat_user`.`nickname`, `wechat_user`.`gender`, `wechat_user`.`language`, `wechat_user`.`country`, `wechat_user`.`province`, `wechat_user`.`city`, `wechat_user`.`avatarurl`, `wechat_user`.`mobile` FROM `wechat_user` WHERE (NOT `wechat_user`.`delete_status` AND `wechat_user`.`openid` IN ('ohDZg5S9tSqoN8-5s74B8cGRoKdg')); args=('ohDZg5S9tSqoN8-5s74B8cGRoKdg',)
21/06/03 14:38:35 1521.140142999635712 DEBUG utils.debug_sql (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
21/06/03 14:38:35 1521.140142999635712 DEBUG utils.debug_sql (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
21/06/03 14:38:35 1521.140142999635712 DEBUG utils.debug_sql (0.001) SELECT `wechat_user`.`id`, `wechat_user`.`create_time`, `wechat_user`.`modify_time`, `wechat_user`.`delete_status`, `wechat_user`.`remark`, `wechat_user`.`openid`, `wechat_user`.`unionid`, `wechat_user`.`session_key`, `wechat_user`.`nickname`, `wechat_user`.`gender`, `wechat_user`.`language`, `wechat_user`.`country`, `wechat_user`.`province`, `wechat_user`.`city`, `wechat_user`.`avatarurl`, `wechat_user`.`mobile` FROM `wechat_user` WHERE (NOT `wechat_user`.`delete_status` AND `wechat_user`.`id` IN (32)); args=(32,)
