21/06/09 04:00:24 1017.140646441588544 DEBUG utils.debug_sql (0.003) SELECT @@SQL_AUTO_IS_NULL; args=None
21/06/09 04:00:24 1017.140646441588544 DEBUG utils.debug_sql (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
21/06/09 04:00:24 1017.140646441588544 DEBUG utils.debug_sql (0.004) SHOW FULL TABLES; args=None
21/06/09 04:00:24 1017.140646441588544 DEBUG utils.debug_sql (0.005) SELECT `django_migrations`.`id`, `django_migrations`.`app`, `django_migrations`.`name`, `django_migrations`.`applied` FROM `django_migrations`; args=()
21/06/09 04:00:27 1513.140451886384960 DEBUG utils.debug_sql (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
21/06/09 04:00:27 1513.140451886384960 DEBUG utils.debug_sql (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
21/06/09 04:00:27 1513.140451886384960 DEBUG utils.debug_sql (0.000) SHOW FULL TABLES; args=None
21/06/09 04:00:27 1513.140451886384960 DEBUG utils.debug_sql (0.001) SELECT `django_migrations`.`id`, `django_migrations`.`app`, `django_migrations`.`name`, `django_migrations`.`applied` FROM `django_migrations`; args=()
21/06/09 12:32:25 1513.140451694532352 DEBUG utils.debug_sql (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
21/06/09 12:32:25 1513.140451694532352 DEBUG utils.debug_sql (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
21/06/09 12:32:25 1513.140451694532352 DEBUG utils.debug_sql (0.002) SELECT `wechat_user`.`id`, `wechat_user`.`create_time`, `wechat_user`.`modify_time`, `wechat_user`.`delete_status`, `wechat_user`.`remark`, `wechat_user`.`openid`, `wechat_user`.`unionid`, `wechat_user`.`session_key`, `wechat_user`.`nickname`, `wechat_user`.`gender`, `wechat_user`.`language`, `wechat_user`.`country`, `wechat_user`.`province`, `wechat_user`.`city`, `wechat_user`.`avatarurl`, `wechat_user`.`mobile` FROM `wechat_user` WHERE (NOT `wechat_user`.`delete_status` AND `wechat_user`.`openid` = 'ohDZg5ccIvbvGhHFnzuqpAvhtBhc') LIMIT 21; args=('ohDZg5ccIvbvGhHFnzuqpAvhtBhc',)
21/06/09 12:32:25 1513.140451694532352 DEBUG utils.debug_sql (0.004) UPDATE `wechat_user` SET `modify_time` = '2021-06-09 04:32:25.359353', `session_key` = 'y8MYhE9/laDLI7w68KTvqw==' WHERE `wechat_user`.`id` = 102; args=('2021-06-09 04:32:25.359353', 'y8MYhE9/laDLI7w68KTvqw==', 102)
21/06/09 12:32:25 1513.140451694532352 DEBUG utils.debug_sql (0.001) SELECT `wechat_user`.`id`, `wechat_user`.`create_time`, `wechat_user`.`modify_time`, `wechat_user`.`delete_status`, `wechat_user`.`remark`, `wechat_user`.`openid`, `wechat_user`.`unionid`, `wechat_user`.`session_key`, `wechat_user`.`nickname`, `wechat_user`.`gender`, `wechat_user`.`language`, `wechat_user`.`country`, `wechat_user`.`province`, `wechat_user`.`city`, `wechat_user`.`avatarurl`, `wechat_user`.`mobile` FROM `wechat_user` WHERE (NOT `wechat_user`.`delete_status` AND `wechat_user`.`openid` IN ('ohDZg5ccIvbvGhHFnzuqpAvhtBhc')); args=('ohDZg5ccIvbvGhHFnzuqpAvhtBhc',)
21/06/09 12:32:25 1513.140451694532352 DEBUG utils.debug_sql (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
