21/06/15 04:00:23 1110.140175666829120 DEBUG utils.debug_sql (0.002) SELECT @@SQL_AUTO_IS_NULL; args=None
21/06/15 04:00:23 1110.140175666829120 DEBUG utils.debug_sql (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
21/06/15 04:00:23 1110.140175666829120 DEBUG utils.debug_sql (0.005) SHOW FULL TABLES; args=None
21/06/15 04:00:23 1110.140175666829120 DEBUG utils.debug_sql (0.004) SELECT `django_migrations`.`id`, `django_migrations`.`app`, `django_migrations`.`name`, `django_migrations`.`applied` FROM `django_migrations`; args=()
21/06/15 04:00:24 1459.140173438043968 DEBUG utils.debug_sql (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
21/06/15 04:00:24 1459.140173438043968 DEBUG utils.debug_sql (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
21/06/15 04:00:24 1459.140173438043968 DEBUG utils.debug_sql (0.000) SHOW FULL TABLES; args=None
21/06/15 04:00:24 1459.140173438043968 DEBUG utils.debug_sql (0.001) SELECT `django_migrations`.`id`, `django_migrations`.`app`, `django_migrations`.`name`, `django_migrations`.`applied` FROM `django_migrations`; args=()
21/06/15 04:55:31 1459.140173169915648 DEBUG utils.debug_sql (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
21/06/15 04:55:31 1459.140173169915648 DEBUG utils.debug_sql (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
21/06/15 04:55:31 1459.140173169915648 DEBUG utils.debug_sql (0.002) SELECT `wechat_user`.`id`, `wechat_user`.`create_time`, `wechat_user`.`modify_time`, `wechat_user`.`delete_status`, `wechat_user`.`remark`, `wechat_user`.`openid`, `wechat_user`.`unionid`, `wechat_user`.`session_key`, `wechat_user`.`nickname`, `wechat_user`.`gender`, `wechat_user`.`language`, `wechat_user`.`country`, `wechat_user`.`province`, `wechat_user`.`city`, `wechat_user`.`avatarurl`, `wechat_user`.`mobile` FROM `wechat_user` WHERE (NOT `wechat_user`.`delete_status` AND `wechat_user`.`openid` = 'ohDZg5QDzQ3HW8LJOREc-rbc1w18') LIMIT 21; args=('ohDZg5QDzQ3HW8LJOREc-rbc1w18',)
21/06/15 04:55:31 1459.140173169915648 DEBUG utils.debug_sql (0.000) SELECT VERSION(); args=None
21/06/15 04:55:31 1459.140173169915648 DEBUG utils.debug_sql (0.005) INSERT INTO `wechat_user` (`create_time`, `modify_time`, `delete_status`, `remark`, `openid`, `unionid`, `session_key`, `nickname`, `gender`, `language`, `country`, `province`, `city`, `avatarurl`, `mobile`) VALUES ('2021-06-14 20:55:31.635065', '2021-06-14 20:55:31.635134', 0, '', 'ohDZg5QDzQ3HW8LJOREc-rbc1w18', '', '', '', 0, '', '', '', '', '', ''); args=['2021-06-14 20:55:31.635065', '2021-06-14 20:55:31.635134', False, '', 'ohDZg5QDzQ3HW8LJOREc-rbc1w18', '', '', '', 0, '', '', '', '', '', '']
21/06/15 04:55:31 1459.140173169915648 DEBUG utils.debug_sql (0.001) UPDATE `wechat_user` SET `create_time` = '2021-06-14 20:55:31.635065', `modify_time` = '2021-06-14 20:55:31.642274', `session_key` = '7rChDfSQ3wCM3zE3ZQ1eEQ==' WHERE `wechat_user`.`id` = 222; args=('2021-06-14 20:55:31.635065', '2021-06-14 20:55:31.642274', '7rChDfSQ3wCM3zE3ZQ1eEQ==', 222)
21/06/15 04:55:31 1459.140173169915648 DEBUG utils.debug_sql (0.000) SELECT `wechat_user`.`id`, `wechat_user`.`create_time`, `wechat_user`.`modify_time`, `wechat_user`.`delete_status`, `wechat_user`.`remark`, `wechat_user`.`openid`, `wechat_user`.`unionid`, `wechat_user`.`session_key`, `wechat_user`.`nickname`, `wechat_user`.`gender`, `wechat_user`.`language`, `wechat_user`.`country`, `wechat_user`.`province`, `wechat_user`.`city`, `wechat_user`.`avatarurl`, `wechat_user`.`mobile` FROM `wechat_user` WHERE (NOT `wechat_user`.`delete_status` AND `wechat_user`.`openid` IN ('ohDZg5QDzQ3HW8LJOREc-rbc1w18')); args=('ohDZg5QDzQ3HW8LJOREc-rbc1w18',)
21/06/15 04:55:33 1459.140173169915648 DEBUG utils.debug_sql (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
21/06/15 04:55:33 1459.140173169915648 DEBUG utils.debug_sql (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
21/06/15 04:55:33 1459.140173169915648 DEBUG utils.debug_sql (0.001) SELECT `wechat_user`.`id`, `wechat_user`.`create_time`, `wechat_user`.`modify_time`, `wechat_user`.`delete_status`, `wechat_user`.`remark`, `wechat_user`.`openid`, `wechat_user`.`unionid`, `wechat_user`.`session_key`, `wechat_user`.`nickname`, `wechat_user`.`gender`, `wechat_user`.`language`, `wechat_user`.`country`, `wechat_user`.`province`, `wechat_user`.`city`, `wechat_user`.`avatarurl`, `wechat_user`.`mobile` FROM `wechat_user` WHERE (NOT `wechat_user`.`delete_status` AND `wechat_user`.`id` IN (222)); args=(222,)
21/06/15 04:55:34 1459.140173169915648 DEBUG utils.debug_sql (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
21/06/15 04:55:34 1459.140173169915648 DEBUG utils.debug_sql (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
21/06/15 04:55:34 1459.140173169915648 DEBUG utils.debug_sql (0.001) SELECT `wechat_user`.`id`, `wechat_user`.`create_time`, `wechat_user`.`modify_time`, `wechat_user`.`delete_status`, `wechat_user`.`remark`, `wechat_user`.`openid`, `wechat_user`.`unionid`, `wechat_user`.`session_key`, `wechat_user`.`nickname`, `wechat_user`.`gender`, `wechat_user`.`language`, `wechat_user`.`country`, `wechat_user`.`province`, `wechat_user`.`city`, `wechat_user`.`avatarurl`, `wechat_user`.`mobile` FROM `wechat_user` WHERE (NOT `wechat_user`.`delete_status` AND `wechat_user`.`openid` = 'ohDZg5QDzQ3HW8LJOREc-rbc1w18') LIMIT 21; args=('ohDZg5QDzQ3HW8LJOREc-rbc1w18',)
21/06/15 04:55:34 1459.140173169915648 DEBUG utils.debug_sql (0.001) UPDATE `wechat_user` SET `modify_time` = '2021-06-14 20:55:34.225428', `session_key` = '7rChDfSQ3wCM3zE3ZQ1eEQ==' WHERE `wechat_user`.`id` = 222; args=('2021-06-14 20:55:34.225428', '7rChDfSQ3wCM3zE3ZQ1eEQ==', 222)
21/06/15 04:55:34 1459.140173169915648 DEBUG utils.debug_sql (0.000) SELECT `wechat_user`.`id`, `wechat_user`.`create_time`, `wechat_user`.`modify_time`, `wechat_user`.`delete_status`, `wechat_user`.`remark`, `wechat_user`.`openid`, `wechat_user`.`unionid`, `wechat_user`.`session_key`, `wechat_user`.`nickname`, `wechat_user`.`gender`, `wechat_user`.`language`, `wechat_user`.`country`, `wechat_user`.`province`, `wechat_user`.`city`, `wechat_user`.`avatarurl`, `wechat_user`.`mobile` FROM `wechat_user` WHERE (NOT `wechat_user`.`delete_status` AND `wechat_user`.`openid` IN ('ohDZg5QDzQ3HW8LJOREc-rbc1w18')); args=('ohDZg5QDzQ3HW8LJOREc-rbc1w18',)
21/06/15 04:55:35 1459.140173169915648 DEBUG utils.debug_sql (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
