21/05/03 04:00:24 1041.140531877652288 DEBUG utils.debug_sql (0.010) SELECT @@SQL_AUTO_IS_NULL; args=None
21/05/03 04:00:24 1041.140531877652288 DEBUG utils.debug_sql (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
21/05/03 04:00:24 1041.140531877652288 DEBUG utils.debug_sql (0.056) SHOW FULL TABLES; args=None
21/05/03 04:00:24 1041.140531877652288 DEBUG utils.debug_sql (0.004) SELECT `django_migrations`.`id`, `django_migrations`.`app`, `django_migrations`.`name`, `django_migrations`.`applied` FROM `django_migrations`; args=()
21/05/03 04:00:27 1578.139845759330112 DEBUG utils.debug_sql (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
21/05/03 04:00:27 1578.139845759330112 DEBUG utils.debug_sql (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
21/05/03 04:00:27 1578.139845759330112 DEBUG utils.debug_sql (0.000) SHOW FULL TABLES; args=None
21/05/03 04:00:27 1578.139845759330112 DEBUG utils.debug_sql (0.001) SELECT `django_migrations`.`id`, `django_migrations`.`app`, `django_migrations`.`name`, `django_migrations`.`applied` FROM `django_migrations`; args=()
21/05/03 11:04:33 1578.139845556172544 DEBUG utils.debug_sql (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
21/05/03 11:04:33 1578.139845556172544 DEBUG utils.debug_sql (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
21/05/03 11:04:33 1578.139845556172544 DEBUG utils.debug_sql (0.002) SELECT `wechat_user`.`id`, `wechat_user`.`create_time`, `wechat_user`.`modify_time`, `wechat_user`.`delete_status`, `wechat_user`.`remark`, `wechat_user`.`openid`, `wechat_user`.`unionid`, `wechat_user`.`session_key`, `wechat_user`.`nickname`, `wechat_user`.`gender`, `wechat_user`.`language`, `wechat_user`.`country`, `wechat_user`.`province`, `wechat_user`.`city`, `wechat_user`.`avatarurl`, `wechat_user`.`mobile` FROM `wechat_user` WHERE (NOT `wechat_user`.`delete_status` AND `wechat_user`.`openid` = 'ohDZg5V7qLBr7XMGUxKJMNY1RgOA') LIMIT 21; args=('ohDZg5V7qLBr7XMGUxKJMNY1RgOA',)
21/05/03 11:04:33 1578.139845556172544 DEBUG utils.debug_sql (0.000) SELECT VERSION(); args=None
21/05/03 11:04:33 1578.139845556172544 DEBUG utils.debug_sql (0.001) INSERT INTO `wechat_user` (`create_time`, `modify_time`, `delete_status`, `remark`, `openid`, `unionid`, `session_key`, `nickname`, `gender`, `language`, `country`, `province`, `city`, `avatarurl`, `mobile`) VALUES ('2021-05-03 03:04:33.474453', '2021-05-03 03:04:33.474518', 0, '', 'ohDZg5V7qLBr7XMGUxKJMNY1RgOA', '', '', '', 0, '', '', '', '', '', ''); args=['2021-05-03 03:04:33.474453', '2021-05-03 03:04:33.474518', False, '', 'ohDZg5V7qLBr7XMGUxKJMNY1RgOA', '', '', '', 0, '', '', '', '', '', '']
21/05/03 11:04:33 1578.139845556172544 DEBUG utils.debug_sql (0.001) UPDATE `wechat_user` SET `create_time` = '2021-05-03 03:04:33.474453', `modify_time` = '2021-05-03 03:04:33.477577', `session_key` = 'z0+HM3KV0IHXgoK8ZwGFuQ==' WHERE `wechat_user`.`id` = 195; args=('2021-05-03 03:04:33.474453', '2021-05-03 03:04:33.477577', 'z0+HM3KV0IHXgoK8ZwGFuQ==', 195)
